business_id,business_name,business_address,business_city,business_state,business_postal_code,business_latitude,business_longitude,business_location,business_phone_number,inspection_id,inspection_date,inspection_score,inspection_type,violation_id,violation_description,risk_category,Neighborhoods (old),Police Districts,Supervisor Districts,Fire Prevention Districts,Zip Codes,Analysis Neighborhoods
74399,Whiz Burger,700 South Van Ness Ave,San Francisco,CA,94110,,,,14155825888,74399_20161206,12/06/2016 12:00:00 AM,,Routine - Unscheduled,74399_20161206_103108,Contaminated or adulterated food,High Risk,,,,,,
89830,Stop-N-Wrap,1217 Geneva Ave,San Francisco,CA,94112,,,,,89830_20180206,02/06/2018 12:00:00 AM,,Routine - Unscheduled,89830_20180206_103158,Unpermitted food facility,Low Risk,,,,,,
76685,Jane,925 Larkin St,San Francisco,CA,94109,,,,,76685_20171208,12/08/2017 12:00:00 AM,,Routine - Unscheduled,76685_20171208_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk,,,,,,
81244,Tofu Village,1920 Irving St,San Francisco,CA,94122,,,,14155668322,81244_20171214,12/14/2017 12:00:00 AM,,Routine - Unscheduled,81244_20171214_103139,Improper food storage,Low Risk,,,,,,
74759,The Crepevine,624 Irving St,San Francisco,CA,94122,,,,14155685858,74759_20180306,03/06/2018 12:00:00 AM,,Routine - Unscheduled,74759_20180306_103103,High risk food holding temperature,High Risk,,,,,,
92042,Ginger Elizabeth Chocolates,3108 Fillmore St,San Francisco,CA,94123,,,,14156831153,92042_20171109,11/09/2017 12:00:00 AM,,New Construction,,,,,,,,,
74468,Francisca's,3047 Mission St,San Francisco,CA,94110,,,,14155371185,74468_20171212,12/12/2017 12:00:00 AM,,Routine - Unscheduled,74468_20171212_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk,,,,,,
78779,Pakwan Restaurant,501 O'Farrell St,San Francisco,CA,94102,,,,,78779_20180227,02/27/2018 12:00:00 AM,,Routine - Unscheduled,78779_20180227_103116,Inadequate food safety knowledge or lack of certified food safety manager,Moderate Risk,,,,,,
85500,Y & Y Vietnamese Restaurant,914 Clement St,San Francisco,CA,94118,,,,14155382938,85500_20170824,08/24/2017 12:00:00 AM,,Routine - Unscheduled,85500_20170824_103144,Unapproved or unmaintained equipment or utensils,Low Risk,,,,,,
71576,La Luna Cupcakes,50 Post St,San Francisco,CA,94104,,,,,71576_20171215,12/15/2017 12:00:00 AM,,Routine - Unscheduled,71576_20171215_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,,,,,,
91459,Kui Shin Bo #2,1424 Lombard St,San Francisco,CA,94109,,,,14155305106,91459_20171018,10/18/2017 12:00:00 AM,,Routine - Unscheduled,91459_20171018_103142,Unclean nonfood contact surfaces,Low Risk,,,,,,
93559,Cilantro SF Taqueria,2257 Mason St,San Francisco,CA,94133,,,,,93559_20180221,02/21/2018 12:00:00 AM,,Routine - Unscheduled,93559_20180221_103131,Moderate risk vermin infestation,Moderate Risk,,,,,,
85917,Saucy Asian,3801 17th St,San Francisco,CA,94110,,,,14155481661,85917_20170530,05/30/2017 12:00:00 AM,,New Ownership,,,,,,,,,
86647,Da Cafe,407 Clement St,San Francisco,CA,94118,,,,,86647_20170517,05/17/2017 12:00:00 AM,,Routine - Unscheduled,86647_20170517_103118,Employee eating or smoking,Moderate Risk,,,,,,
85697,Quickly,3251 20th Ave 160,San Francisco,CA,94132,,,,14155818288,85697_20161202,12/02/2016 12:00:00 AM,,Routine - Unscheduled,85697_20161202_103144,Unapproved or unmaintained equipment or utensils,Low Risk,,,,,,
83394,Golden Gate University Bookstore,536 Mission St,San Francisco,CA,94105,,,,,83394_20180125,01/25/2018 12:00:00 AM,,Routine - Unscheduled,83394_20180125_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk,,,,,,
81987,Celtic Coffee Company,142 McAllister St,San Francisco,CA,94102,,,,,81987_20171204,12/04/2017 12:00:00 AM,,Routine - Unscheduled,81987_20171204_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,,,,,,
92224,House of Tadu Ethiopian Kitchen,1120 4th St.,San Francisco,CA,94158,,,,,92224_20170807,08/07/2017 12:00:00 AM,,New Construction,,,,,,,,,
81297,Togo's,2300 16th St,San Francisco,CA,94103,,,,14155558646,81297_20180313,03/13/2018 12:00:00 AM,,Routine - Unscheduled,81297_20180313_103102,Unclean hands or improper use of gloves,High Risk,,,,,,
77492,Los Compadres Catering (Lic #5E50688),350 02nd St,San Francisco,CA,94107,,,,,77492_20171129,11/29/2017 12:00:00 AM,,Routine - Unscheduled,77492_20171129_103127,Noncompliance with HAACP plan or variance,Moderate Risk,,,,,,
83394,Golden Gate University Bookstore,536 Mission St,San Francisco,CA,94105,,,,,83394_20170221,02/21/2017 12:00:00 AM,,Routine - Unscheduled,83394_20170221_103148,No thermometers or uncalibrated thermometers,Low Risk,,,,,,
80233,Buffalo Kitchen,107 Leland Ave,San Francisco,CA,94134,,,,,80233_20170323,03/23/2017 12:00:00 AM,,Routine - Unscheduled,80233_20170323_103133,Foods not protected from contamination,Moderate Risk,,,,,,
90448,Lin's Kitchen,337 Jones St,San Francisco,CA,94102,,,,,90448_20180116,01/16/2018 12:00:00 AM,,Routine - Unscheduled,90448_20180116_103157,Food safety certificate or food handler card not available,Low Risk,,,,,,
83403,Ly's Vietnamese Cuisine,1779 Lombard St,San Francisco,CA,94123,,,,,83403_20170918,09/18/2017 12:00:00 AM,,Routine - Unscheduled,83403_20170918_103138,Improper storage use or identification of toxic substances,Low Risk,,,,,,
86231,"Brew Brothers Cafe, Inc.",1299 Pacific Ave,San Francisco,CA,94109,,,,,86231_20180131,01/31/2018 12:00:00 AM,,Routine - Unscheduled,86231_20180131_103116,Inadequate food safety knowledge or lack of certified food safety manager,Moderate Risk,,,,,,
83097,Chaiya Thai Restaurant,272 Claremont Blvd,San Francisco,CA,94127,,,,14155990345,83097_20171129,11/29/2017 12:00:00 AM,,Routine - Unscheduled,83097_20171129_103120,Moderate risk food holding temperature,Moderate Risk,,,,,,
83799,Lung Fung Bakery,1823 Clement St,San Francisco,CA,94121,,,,,83799_20170418,04/18/2017 12:00:00 AM,,Reinspection/Followup,,,,,,,,,
91035,Koja Kitchen,601 Mission Bay Blvd,San Francisco,CA,94158,,,,14158833319,91035_20170607,06/07/2017 12:00:00 AM,,Routine - Unscheduled,91035_20170607_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,,,,,,
87482,Rinconcito Nicaraguense,2943 Mission St,San Francisco,CA,94110,,,,14155644620,87482_20171205,12/05/2017 12:00:00 AM,,Routine - Unscheduled,87482_20171205_103131,Moderate risk vermin infestation,Moderate Risk,,,,,,
89758,An Chi Inc,4683 Mission St,San Francisco,CA,94112,,,,,89758_20170301,03/01/2017 12:00:00 AM,,Routine - Unscheduled,89758_20170301_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk,,,,,,
78844,Cafe La Flore 1,1032 Clement St,San Francisco,CA,94118,,,,14155382814,78844_20161017,10/17/2016 12:00:00 AM,,Routine - Unscheduled,78844_20161017_103103,High risk food holding temperature,High Risk,,,,,,
84582,Mateo's Taqueria,2471 Mission St,San Francisco,CA,94110,,,,14155646000,84582_20170928,09/28/2017 12:00:00 AM,,Reinspection/Followup,,,,,,,,,
92907,Meat by Pete,1566 Carroll Ave.,San Francisco,CA,94124,,,,,92907_20170901,09/01/2017 12:00:00 AM,,Routine - Unscheduled,,,,,,,,,
85670,Hot Cookie,407 Castro St,San Francisco,CA,94114,,,,14155622350,85670_20170901,09/01/2017 12:00:00 AM,,Reinspection/Followup,,,,,,,,,
78481,Panchita's Pupusas Truck,428 11th St,San Francisco,CA,94103,,,,,78481_20170530,05/30/2017 12:00:00 AM,,Routine - Unscheduled,78481_20170530_103116,Inadequate food safety knowledge or lack of certified food safety manager,Moderate Risk,,,,,,
81800,Mikado Sushi Inc.,1684 Bryant St,San Francisco,CA,94103,,,,,81800_20170717,07/17/2017 12:00:00 AM,,Reinspection/Followup,81800_20170717_103114,High risk vermin infestation,High Risk,,,,,,
76950,S & E Cafe,2406 19th Ave,San Francisco,CA,94116,,,,14155604532,76950_20161130,11/30/2016 12:00:00 AM,,Routine - Unscheduled,76950_20161130_103152,Unclean unmaintained or improperly constructed toilet facilities,Low Risk,,,,,,
76747,Tu Lan Vietnamese Restaurant,8 06th St,San Francisco,CA,94103,,,,,76747_20170227,02/27/2017 12:00:00 AM,,Routine - Unscheduled,76747_20170227_103103,High risk food holding temperature,High Risk,,,,,,
89324,August1Five,524 Van Ness Ave,San Francisco,CA,94102,,,,,89324_20161107,11/07/2016 12:00:00 AM,,New Ownership,,,,,,,,,
85697,Quickly,3251 20th Ave 160,San Francisco,CA,94132,,,,14155818288,85697_20170622,06/22/2017 12:00:00 AM,,Routine - Unscheduled,85697_20170622_103154,Unclean or degraded floors walls or ceilings,Low Risk,,,,,,
82680,Taqueria Mexico Tipico,4581 Mission St,San Francisco,CA,94112,,,,,82680_20190509,05/09/2019 12:00:00 AM,,Routine - Unscheduled,82680_20190509_103139,Improper food storage,Low Risk,,,,,,
59872,KAMEKYO,943 COLE St,San Francisco,CA,94117,37.765164,-122.449874,POINT (-122.449874 37.765164),14155758428,59872_20190514,05/14/2019 12:00:00 AM,,Reinspection/Followup,,,,9,5,11,15,29492,3
87594,Shaska Deli Coffee,3406 26th St,San Francisco,CA,94110,,,,14155231846,87594_20170927,09/27/2017 12:00:00 AM,,Routine - Unscheduled,87594_20170927_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk,,,,,,
79729,Burger King #4474,1200 Market St,San Francisco,CA,94102,,,,,79729_20161018,10/18/2016 12:00:00 AM,,Routine - Unscheduled,79729_20161018_103138,Improper storage use or identification of toxic substances,Low Risk,,,,,,
87631,Truly Mediterranean,3109 16th St.,San Francisco,CA,94103,,,,,87631_20180221,02/21/2018 12:00:00 AM,,Routine - Unscheduled,87631_20180221_103139,Improper food storage,Low Risk,,,,,,
76513,Archive Bar & Kitchen,602 Mission St,San Francisco,CA,94105,,,,,76513_20170216,02/16/2017 12:00:00 AM,,Routine - Unscheduled,,,,,,,,,
86168,I Cafe Chinatown,133 Waverly Pl,San Francisco,CA,94108,,,,,86168_20161004,10/04/2016 12:00:00 AM,,Routine - Unscheduled,86168_20161004_103157,Food safety certificate or food handler card not available,Low Risk,,,,,,
82869,Szechuan Taste Restaurant Inc,917 Taraval St,San Francisco,CA,94116,,,,14155688383,82869_20170801,08/01/2017 12:00:00 AM,,Routine - Unscheduled,82869_20170801_103102,Unclean hands or improper use of gloves,High Risk,,,,,,
69705,Daniel's Cafe,154 Ellis St,San Francisco,CA,94102,,,,,69705_20161117,11/17/2016 12:00:00 AM,,Routine - Unscheduled,69705_20161117_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,,,,,,
3870,LA ALTENA,3346 MISSION St,San Francisco,CA,94110,37.743206,-122.421546,POINT (-122.421546 37.743206),14155648415,3870_20190318,03/18/2019 12:00:00 AM,,Routine - Unscheduled,3870_20190318_103120,Moderate risk food holding temperature,Moderate Risk,2,7,7,2,28859,2
79390,City Lunch Restaurant,2101 Ingalls St,San Francisco,CA,94124,,,,14155979455,79390_20170110,01/10/2017 12:00:00 AM,,Routine - Unscheduled,79390_20170110_103131,Moderate risk vermin infestation,Moderate Risk,,,,,,
84548,Gus's Community Market,2111 Harrison St,San Francisco,CA,94110,,,,,84548_20161027,10/27/2016 12:00:00 AM,,Routine - Unscheduled,84548_20161027_103127,Noncompliance with HAACP plan or variance,Moderate Risk,,,,,,
80109,Lazy Bear,3416 19th St,San Francisco,CA,94110,,,,14155879921,80109_20170224,02/24/2017 12:00:00 AM,,Routine - Unscheduled,80109_20170224_103125,Noncompliance with shell fish tags or display,Moderate Risk,,,,,,
86166,May Sun Market LLC,1101 Grant Ave,San Francisco,CA,94133,,,,,86166_20171115,11/15/2017 12:00:00 AM,,Routine - Unscheduled,86166_20171115_103151,Inadequate or unsanitary refuse containers or area or no garbage service,Low Risk,,,,,,
78063,Uncle Benny's Donut & Bagel,2049 Irving St,San Francisco,CA,94122,,,,14155731323,78063_20161005,10/05/2016 12:00:00 AM,,Routine - Unscheduled,78063_20161005_103144,Unapproved or unmaintained equipment or utensils,Low Risk,,,,,,
85697,Quickly,3251 20th Ave 160,San Francisco,CA,94132,,,,14155818288,85697_20170622,06/22/2017 12:00:00 AM,,Routine - Unscheduled,85697_20170622_103120,Moderate risk food holding temperature,Moderate Risk,,,,,,
92537,Dottie's True Blue Cafe,28 6th St.,San Francisco,CA,94103,,,,,92537_20171121,11/21/2017 12:00:00 AM,,New Ownership,,,,,,,,,
95247,95247 Doggie Diner,24 Willie Mays Pl Club Level Section 205,San Francisco,CA,94107,,,,,95247_20180326,03/26/2018 12:00:00 AM,,Routine - Unscheduled,95247_20180326_103150,Improper or defective plumbing,Low Risk,,,,,,
1565,Uncle Vito's Pizza,700 Bush St,San Francisco,CA,94108,37.790219,-122.408849,POINT (-122.408849 37.790219),,1565_20190405,04/05/2019 12:00:00 AM,,Reinspection/Followup,,,,21,1,10,5,28857,21
78337,Dum,Off The Grid,San Francisco,CA,,,,,,78337_20170125,01/25/2017 12:00:00 AM,,Structural Inspection,,,,,,,,,
92068,SusieCakes Cake Kitchen,409 Bryant St.,San Francisco,CA,94107,,,,,92068_20170705,07/05/2017 12:00:00 AM,,New Ownership,,,,,,,,,
88910,Illy Caffe SF_ 90 N Montgomery,90 New Montgomery St.,San Francisco,CA,94105,,,,,88910_20180124,01/24/2018 12:00:00 AM,,Routine - Unscheduled,88910_20180124_103139,Improper food storage,Low Risk,,,,,,
88577,Tai Chi Jiangbing,1325 9th Ave,San Francisco,CA,94122,,,,14155219385,88577_20161221,12/21/2016 12:00:00 AM,,New Ownership,,,,,,,,,
89133,The Epicurian Trader,1909 A Union St,San Francisco,CA,94123,,,,,89133_20171121,11/21/2017 12:00:00 AM,,Routine - Unscheduled,89133_20171121_103120,Moderate risk food holding temperature,Moderate Risk,,,,,,
83565,Sweet Joanna's Cafe,101 Howard St,San Francisco,CA,94105,,,,,83565_20171017,10/17/2017 12:00:00 AM,,Reinspection/Followup,,,,,,,,,
91287,Poke Life,1700 Owens St.,San Francisco,CA,94158,,,,,91287_20170511,05/11/2017 12:00:00 AM,,Routine - Unscheduled,91287_20170511_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk,,,,,,
75406,Victory Hall And Parlor,360 Ritch St,San Francisco,CA,94107,,,,,75406_20170727,07/27/2017 12:00:00 AM,,Routine - Unscheduled,75406_20170727_103161,Low risk vermin infestation,Low Risk,,,,,,
89728,Frena,132 6th St,San Francisco,CA,94103,,,,,89728_20161130,11/30/2016 12:00:00 AM,,New Construction,,,,,,,,,
66394,Canela,2272 MARKET St,San Francisco,CA,94114,,,,,66394_20180308,03/08/2018 12:00:00 AM,,Routine - Unscheduled,66394_20180308_103161,Low risk vermin infestation,Low Risk,,,,,,
90976,Beard Papa's,"845 Market St., Unit 16",San Francisco,CA,94103,,,,,90976_20170925,09/25/2017 12:00:00 AM,,Routine - Unscheduled,90976_20170925_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk,,,,,,
90149,Salt & Straw - Fillmore,2201 Fillmore St.,San Francisco,CA,94115,,,,,90149_20170413,04/13/2017 12:00:00 AM,,New Ownership,,,,,,,,,
81244,Tofu Village,1920 Irving St,San Francisco,CA,94122,,,,14155668322,81244_20170111,01/11/2017 12:00:00 AM,,Routine - Unscheduled,81244_20170111_103133,Foods not protected from contamination,Moderate Risk,,,,,,
67862,The Social Study,1795 Geary Blvd,San Francisco,CA,94115,,,,,67862_20180227,02/27/2018 12:00:00 AM,,Routine - Unscheduled,67862_20180227_103144,Unapproved or unmaintained equipment or utensils,Low Risk,,,,,,
75406,Victory Hall And Parlor,360 Ritch St,San Francisco,CA,94107,,,,,75406_20170727,07/27/2017 12:00:00 AM,,Routine - Unscheduled,75406_20170727_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk,,,,,,
81365,The Epicurean Trader,401 Cortland Ave,San Francisco,CA,94110,,,,14155603407,81365_20190422,04/22/2019 12:00:00 AM,,Routine - Unscheduled,81365_20190422_103153,Inadequate dressing rooms or improper storage of personal items,Low Risk,,,,,,
1843,Ma's Dim Sum & Cafe,1315 Powell St,San Francisco,CA,94133,37.796683,-122.410134,POINT (-122.410134 37.796683),,1843_20180509,05/09/2018 12:00:00 AM,,Foodborne Illness Investigation,,,,4,1,10,3,308,6
81713,Julie's Kitchen,50 Post St,San Francisco,CA,94104,,,,,81713_20190529,05/29/2019 12:00:00 AM,,Routine - Unscheduled,81713_20190529_103103,High risk food holding temperature,High Risk,,,,,,
78332,Hot Pot Island,5512 Geary Blvd,San Francisco,CA,94121,,,,,78332_20161216,12/16/2016 12:00:00 AM,,Reinspection/Followup,,,,,,,,,
81595,Freshroll,230 Bush St #128,San Francisco,CA,94104,,,,,81595_20171212,12/12/2017 12:00:00 AM,,Routine - Unscheduled,81595_20171212_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk,,,,,,
85690,Chico's Pizza,131 06th St,San Francisco,CA,94103,,,,,85690_20170615,06/15/2017 12:00:00 AM,,Routine - Unscheduled,85690_20170615_103145,Improper storage of equipment utensils or linens,Low Risk,,,,,,
60334,Tenroku Ramen #2,4435 MISSION St,San Francisco,CA,94112,37.727239,-122.432799,POINT (-122.432799 37.727239),,60334_20170510,05/10/2017 12:00:00 AM,,Routine - Unscheduled,60334_20170510_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,5,7,6,9,28861,7
78215,Mission Chinese Food SF,2234 Mission St,San Francisco,CA,94110,,,,14155862800,78215_20190419,04/19/2019 12:00:00 AM,,Reinspection/Followup,,,,,,,,,
88574,Teaspoon,2125 Polk St,San Francisco,CA,94109,,,,,88574_20161121,11/21/2016 12:00:00 AM,,Routine - Unscheduled,88574_20161121_103154,Unclean or degraded floors walls or ceilings,Low Risk,,,,,,
76997,PizzaHacker,3299 Mission St,San Francisco,CA,94110,,,,,76997_20171031,10/31/2017 12:00:00 AM,,Routine - Unscheduled,76997_20171031_103150,Improper or defective plumbing,Low Risk,,,,,,
82407,Way To Life Foods,1 United Nations Plaza,San Francisco,CA,94102,,,,,82407_20161005,10/05/2016 12:00:00 AM,,Routine - Unscheduled,,,,,,,,,
74283,Pizza Express,813 Cortland Ave,San Francisco,CA,94110,,,,14155303323,74283_20170309,03/09/2017 12:00:00 AM,,Routine - Unscheduled,74283_20170309_103142,Unclean nonfood contact surfaces,Low Risk,,,,,,
69813,The Mission Oyster Bar Seafood Rest. & Mkt.t,2282 MISSION St,San Francisco,CA,94110,,,,14155217250,69813_20161031,10/31/2016 12:00:00 AM,,Routine - Unscheduled,69813_20161031_103133,Foods not protected from contamination,Moderate Risk,,,,,,
79156,Paramo Coffee,4 Embarcadero Center,San Francisco,CA,94111,,,,,79156_20161228,12/28/2016 12:00:00 AM,,Routine - Unscheduled,79156_20161228_103157,Food safety certificate or food handler card not available,Low Risk,,,,,,
37304,Balompie Cafe No. 3 Inc.,3801 Mission St,San Francisco,CA,94110,37.73598,-122.424438,POINT (-122.424438 37.73598),,37304_20190131,01/31/2019 12:00:00 AM,,Routine - Unscheduled,37304_20190131_103116,Inadequate food safety knowledge or lack of certified food safety manager,Moderate Risk,2,7,7,2,28859,2
88159,Hole in the Wall Coffee,524 Union St,San Francisco,CA,94133,,,,14157330644,88159_20171218,12/18/2017 12:00:00 AM,,Non-inspection site visit,,,,,,,,,
83305,El Rincon Yucateco,491 O'Farrell St,San Francisco,CA,94102,,,,,83305_20170125,01/25/2017 12:00:00 AM,,Routine - Unscheduled,83305_20170125_103139,Improper food storage,Low Risk,,,,,,
87778,Martha & Brothers Coffee Co,3868 24th St,San Francisco,CA,94114,,,,14155644433,87778_20180103,01/03/2018 12:00:00 AM,,Reinspection/Followup,,,,,,,,,
92201,San Francisco Proper Hotel,1100 Market St 1st Floor,San Francisco,CA,94102,,,,,92201_20170901,09/01/2017 12:00:00 AM,,New Ownership,,,,,,,,,
80315,Notes From Underground Cafe,2399 Van Ness Ave,San Francisco,CA,,,,,14155538388,80315_20170706,07/06/2017 12:00:00 AM,,Routine - Unscheduled,80315_20170706_103150,Improper or defective plumbing,Low Risk,,,,,,
90437,SF Hilton Main Kitchen,333 O'Farrell St,San Francisco,CA,94102,,,,,90437_20170928,09/28/2017 12:00:00 AM,,Routine - Unscheduled,,,,,,,,,
63286,El Paraiso,1198 Treat Ave,San Francisco,CA,94110,,,,,63286_20170621,06/21/2017 12:00:00 AM,,Non-inspection site visit,,,,,,,,,
79296,Puccini & Pinetti,129 Ellis St,San Francisco,CA,94102,,,,,79296_20171013,10/13/2017 12:00:00 AM,,Routine - Unscheduled,79296_20171013_103105,Improper cooling methods,High Risk,,,,,,
90711,"Thumbtack, Inc","1355 Market St., #575-60",San Francisco,CA,94103,,,,,90711_20170313,03/13/2017 12:00:00 AM,,Non-inspection site visit,,,,,,,,,
